ORG_ID,ACCT_PER_DATE,ACTVY_PER_DATE,AFE_NUM,CC_NUM,CC_TYPE_CODE,COST_CENTRE_NAME_QBYTE,BUSINESS_UNIT,DIVISION,AREA,FIELD,SUB_FIELD,VP_REPORTING,MAJOR_ACCT,MINOR_ACCT,MAJOR_MINOR,ACCOUNT_DESCRIPTION,GROSS_NET,LEVEL_1_HIERARCHY,LEVEL_2_HIERARCHY,LEVEL_3_HIERARCHY,LEVEL_4_HIERARCHY,LEVEL_5_HIERARCHY,FIELD_OPEX_CLASS_TYPE,LI_AMT,REPORTING_CURR_AMT,LI_VOL,PROD_CODE,LI_REM,GOVERN_AGR_ID,GOVERN_AGR_TYPE_CODE,VOUCHER_NUM,VOUCHER_TYPE_CODE,VOUCHER_REM,NAME_1,CLIENT_ID,INVC_NUM,INVC_DATE,CREATE_USER,CREATE_DATE,VOUCHER_STAT_CODE,GL_POST_USER,LAST_UPDATE_DATE
1,2023-04-30 00:00:00.000,2023-03-31 00:00:00.000,,84120,MRK,RAIL LOGISTICS,DOWNSTREAM,DOWNSTREAM MARKETING,DS MARKETING,DOWNSTREAM LOGISTICS,NULL,DOWNSTREAM LOGISTICS,9800,182,NULL,RAILCAR RETURN COSTS,G,NULL,NULL,NULL,NULL,NULL,NULL,215947.19,215947.19,0.00,,MAR 2023 - RAILCAR OTHER PPA ACCRUAL,1,OM,8506,ACCR,RV ACCR 8506,NULL,NULL,NULL,NULL,NTRATECH,2023-04-19 00:00:00.000,P,KDUHEME,2023-04-26 00:00:00.000
1,2023-08-31 00:00:00.000,2023-03-31 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9910,231,9910.231,REPAIRS AND MAINTENANCE - RAIL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.1 - FIELD OPERATING EXPENSES,3.1.14 - REPAIRS AND MAINTENANCE,REPAIRS AND MAINTENANCE,FLDOPX-CON,50000.00,50000.00,0.00,,MARCH REACCRUE REPAIRS AND MAINTENANCE,1,OM,9241,ACCR,LPG INTERCO RE-ACCRUES,NULL,NULL,NULL,NULL,CMAIRS,2023-09-08 00:00:00.000,P,SBEARSS,2023-09-08 00:00:00.000
1,2023-04-30 00:00:00.000,2023-03-31 00:00:00.000,,84129,MRK,PIPESTONE GAS PLANT - NGL MARKETING,MIDSTREAM,PIPESTONE,PIPESTONE,PIPESTONE NGL,NULL,PIPESTONE NGL,9910,415,9910.415,RAIL RACK LOADING FEE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.04 - LOADING FEE,LOADING FEE EXP,MKTOTH,46189.22,46189.22,0.00,,C3 RAILCAR LOADING FEE INV#23000049 RI 19005,1,OM,43699,API,MAR 2023 NGL UPLOAD PETROGAS,PETROGAS ENERGY SERVICES LTD,100939,23000049 RI 19005,2023-04-05,NZAKO,2023-04-21 00:00:00.000,P,RITAS,2023-04-21 00:00:00.000
1,2023-11-30 00:00:00.000,2023-03-31 00:00:00.000,NULL,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,188,9800.188,DEMURRAGE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.08 - TRANSPORTATION CHARGES,DEMURRAGE,MKTOTH,-7000.00,-7000.00,NULL,,MARCH REACCRUE DEMURRAGE,1,OM,9622,ACCR,RV ACCR 9622,NULL,NULL,NULL,NULL,CMAIRS,2023-11-07 00:00:00.000,P,SBEARSS,2023-11-21 00:00:00.000
1,2023-04-30 00:00:00.000,2023-03-31 00:00:00.000,,84129,MRK,PIPESTONE GAS PLANT - NGL MARKETING,MIDSTREAM,PIPESTONE,PIPESTONE,PIPESTONE NGL,NULL,PIPESTONE NGL,9910,415,9910.415,RAIL RACK LOADING FEE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.04 - LOADING FEE,LOADING FEE EXP,MKTOTH,10052.35,10052.35,0.00,,C4 RAILCAR LOADING FEE INV#23000049 RI 19005,1,OM,43699,API,MAR 2023 NGL UPLOAD PETROGAS,PETROGAS ENERGY SERVICES LTD,100939,23000049 RI 19005,2023-04-05,NZAKO,2023-04-21 00:00:00.000,P,RITAS,2023-04-21 00:00:00.000
1,2023-04-30 00:00:00.000,2023-03-31 00:00:00.000,,81438,FAC,ACHESON PROPYLENE SPLITTER,MIDSTREAM,ACHESON LOGISTICS,ACHESON,ACHESON PROPYLENE FACILITY,NULL,ACHESON PROPYLENE FACILITY,9800,188,9800.188,DEMURRAGE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.08 - TRANSPORTATION CHARGES,DEMURRAGE,MKTOTH,11500.00,11500.00,0.00,,04-2023 PROPYLENE SPLIT DEMURRAGE ACCR,1,OM,8512,ACCR,04-2023 PROPYLENE SPLIT DEMURRAGE ACCR,NULL,NULL,NULL,NULL,TWOITAS,2023-05-01 00:00:00.000,P,KDUHEME,2023-05-02 00:00:00.000
1,2023-04-30 00:00:00.000,2023-03-31 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,180,9800.180,RAIL CAR RENTAL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.02 - BROKERAGE AND FREIGHT,RAIIL CAR RENTAL,MKTOTH,-9225.06,-6741.94,0.00,,MAR-23 UNITED ENERGY RAILCAR SUBLEASE INV,1,OM,14102,ARI,MAR 2023 UNITED ENERGY NGL RC SUBLEASE,UNITED ENERGY TRADING LLC,107727,UETRCS-2303,2023-04-06,INASIR,2023-04-10 00:00:00.000,P,RITAS,2023-04-10 00:00:00.000
1,2023-07-31 00:00:00.000,2023-03-31 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9910,231,9910.231,REPAIRS AND MAINTENANCE - RAIL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.1 - FIELD OPERATING EXPENSES,3.1.14 - REPAIRS AND MAINTENANCE,REPAIRS AND MAINTENANCE,FLDOPX-CON,-70000.00,-70000.00,0.00,,MARCH REACCRUE REPAIRS AND MAINTENANCE,1,OM,8873,ACCR,RV ACCR 8873,NULL,NULL,NULL,NULL,CMAIRS,2023-07-06 00:00:00.000,P,SBEARSS,2023-07-14 00:00:00.000
1,2023-05-31 00:00:00.000,2023-03-31 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9910,231,9910.231,REPAIRS AND MAINTENANCE - RAIL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.1 - FIELD OPERATING EXPENSES,3.1.14 - REPAIRS AND MAINTENANCE,REPAIRS AND MAINTENANCE,FLDOPX-CON,70000.00,70000.00,0.00,,MARCH REACCRUE REPAIRS AND MAINTENANCE,1,OM,8794,ACCR,PGR BRC LPG INTERCO RE-ACCRUES,NULL,NULL,NULL,NULL,CMAIRS,2023-06-08 00:00:00.000,P,SBEARSS,2023-06-08 00:00:00.000
1,2023-05-31 00:00:00.000,2023-03-31 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,188,9800.188,DEMURRAGE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.08 - TRANSPORTATION CHARGES,DEMURRAGE,MKTOTH,-15000.00,-15000.00,0.00,,ACCRUAL INV ADJ - MARCH 23,1,OM,8659,ACCR,RV ACCR 8659,NULL,NULL,NULL,NULL,NGORING,2023-05-09 00:00:00.000,P,DKABASEL,2023-05-10 00:00:00.000
1,2023-04-30 00:00:00.000,2023-03-31 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,188,9800.188,DEMURRAGE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.08 - TRANSPORTATION CHARGES,DEMURRAGE,MKTOTH,1600.00,1600.00,0.00,,,1,OM,50298,OBO,104065 CN 755887926,CN,104065,755887926,2023-03-26,OPNINV1,2023-04-19 00:00:00.000,P,TGRAHAM,2023-04-19 00:00:00.000
1,2023-04-30 00:00:00.000,2023-03-31 00:00:00.000,,81438,FAC,ACHESON PROPYLENE SPLITTER,MIDSTREAM,ACHESON LOGISTICS,ACHESON,ACHESON PROPYLENE FACILITY,NULL,ACHESON PROPYLENE FACILITY,9800,188,9800.188,DEMURRAGE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.08 - TRANSPORTATION CHARGES,DEMURRAGE,MKTOTH,480.00,480.00,0.00,,,1,OM,50306,OBO,104065 CN 755902623,CN,104065,755902623,2023-04-08,OPNINV1,2023-04-19 00:00:00.000,P,TGRAHAM,2023-04-19 00:00:00.000
1,2023-07-31 00:00:00.000,2023-03-31 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,188,9800.188,DEMURRAGE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.08 - TRANSPORTATION CHARGES,DEMURRAGE,MKTOTH,-15000.00,-15000.00,0.00,,MARCH REACCRUE DEMURRAGE,1,OM,8873,ACCR,RV ACCR 8873,NULL,NULL,NULL,NULL,CMAIRS,2023-07-06 00:00:00.000,P,SBEARSS,2023-07-14 00:00:00.000
1,2023-07-31 00:00:00.000,2023-03-31 00:00:00.000,,99045,ACR,BRC TOWER ACCRUAL,MIDSTREAM,BRC TOWER,BRC,BRC TOWER,NULL,BRC TOWER,9800,188,9800.188,DEMURRAGE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.08 - TRANSPORTATION CHARGES,DEMURRAGE,MKTOTH,-35380.00,-35380.00,0.00,,2023-06 BROKERAGE AND FREIGHT CSA TOWER,1,OM,8915,ACCR,RV ACCR 8915,NULL,NULL,NULL,NULL,NTRATECH,2023-07-11 00:00:00.000,P,DKABASEL,2023-07-12 00:00:00.000
1,2023-06-30 00:00:00.000,2023-03-31 00:00:00.000,,99045,ACR,BRC TOWER ACCRUAL,MIDSTREAM,BRC TOWER,BRC,BRC TOWER,NULL,BRC TOWER,9800,188,9800.188,DEMURRAGE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.08 - TRANSPORTATION CHARGES,DEMURRAGE,MKTOTH,35380.00,35380.00,0.00,,2023-06 BROKERAGE AND FREIGHT CSA TOWER,1,OM,8915,ACCR,2023-06 BROKERAGE AND FREIGHT CSA TOWER,NULL,NULL,NULL,NULL,NTRATECH,2023-07-11 00:00:00.000,P,KDUHEME,2023-07-11 00:00:00.000
1,2023-07-31 00:00:00.000,2023-03-31 00:00:00.000,,99057,ACR,ACHESON PROPYLENE SPLITTER ACCRUAL,MIDSTREAM,ACHESON LOGISTICS,ACHESON,ACHESON PROPYLENE FACILITY,NULL,ACHESON PROPYLENE FACILITY,9800,188,9800.188,DEMURRAGE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.08 - TRANSPORTATION CHARGES,DEMURRAGE,MKTOTH,5562.62,5562.62,0.00,,JULY 2023 PROP SPLIT DEMURRAGE ACCR,1,OM,9018,ACCR,JULY 2023 PROP SPLIT DEMURRAGE ACCR,NULL,NULL,NULL,NULL,TWOITAS,2023-08-01 00:00:00.000,P,KDUHEME,2023-08-02 00:00:00.000
1,2023-05-31 00:00:00.000,2023-03-31 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9910,231,9910.231,REPAIRS AND MAINTENANCE - RAIL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.1 - FIELD OPERATING EXPENSES,3.1.14 - REPAIRS AND MAINTENANCE,REPAIRS AND MAINTENANCE,FLDOPX-CON,353.88,260.63,0.00,,,1,OM,54697,OBO,106669 Trinity Industries L 2962TS391744,TRINITY INDUSTRIES LEASING COMPANY,106669,2962TS391744,2023-05-19,OPNINV1,2023-05-26 00:00:00.000,P,BLUU,2023-05-26 00:00:00.000
1,2023-08-31 00:00:00.000,2023-03-31 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9910,231,9910.231,REPAIRS AND MAINTENANCE - RAIL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.1 - FIELD OPERATING EXPENSES,3.1.14 - REPAIRS AND MAINTENANCE,REPAIRS AND MAINTENANCE,FLDOPX-CON,-30000.00,-30000.00,0.00,,MARCH REACCRUE REPAIRS AND MAINTENANCE,1,OM,9090,ACCR,RV ACCR 9090,NULL,NULL,NULL,NULL,CMAIRS,2023-08-09 00:00:00.000,P,SBEARSS,2023-08-24 00:00:00.000
1,2023-05-31 00:00:00.000,2023-04-30 00:00:00.000,,81438,FAC,ACHESON PROPYLENE SPLITTER,MIDSTREAM,ACHESON LOGISTICS,ACHESON,ACHESON PROPYLENE FACILITY,NULL,ACHESON PROPYLENE FACILITY,9800,188,9800.188,DEMURRAGE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.08 - TRANSPORTATION CHARGES,DEMURRAGE,MKTOTH,-8000.00,-8000.00,0.00,,04-2023 PROPYLENE SPLIT DEMURRAGE ACCR,1,OM,8512,ACCR,RV ACCR 8512,NULL,NULL,NULL,NULL,TWOITAS,2023-05-02 00:00:00.000,P,DKABASEL,2023-05-10 00:00:00.000
1,2023-05-31 00:00:00.000,2023-04-30 00:00:00.000,,84129,MRK,PIPESTONE GAS PLANT - NGL MARKETING,MIDSTREAM,PIPESTONE,PIPESTONE,PIPESTONE NGL,NULL,PIPESTONE NGL,9800,180,9800.180,RAIL CAR RENTAL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.02 - BROKERAGE AND FREIGHT,RAIIL CAR RENTAL,MKTOTH,-43668.00,-43668.00,0.00,,PIPESTONE RAIL CAR RENTAL ACCRUAL,1,OM,8598,ACCR,RV ACCR 8598,NULL,NULL,NULL,NULL,NGORING,2023-05-08 00:00:00.000,P,SBEARSS,2023-05-08 00:00:00.000
1,2023-04-30 00:00:00.000,2023-04-30 00:00:00.000,,84120,MRK,RAIL LOGISTICS,DOWNSTREAM,DOWNSTREAM MARKETING,DS MARKETING,DOWNSTREAM LOGISTICS,NULL,DOWNSTREAM LOGISTICS,9910,231,9910.231,REPAIRS AND MAINTENANCE - RAIL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.1 - FIELD OPERATING EXPENSES,3.1.14 - REPAIRS AND MAINTENANCE,REPAIRS AND MAINTENANCE,FLDOPX-CON,4778.41,4778.41,0.00,,APR 2023 - OTHER RAILCAR ACCR,1,OM,8562,ACCR,APR 2023 - OTHER RAILCAR ACCR,NULL,NULL,NULL,NULL,NTRATECH,2023-05-05 00:00:00.000,P,KDUHEME,2023-05-05 00:00:00.000
1,2023-04-30 00:00:00.000,2023-04-30 00:00:00.000,,85090,REF,100% TWR RAILCARS,DOWNSTREAM,PGR,PGR,PRINCE GEORGE REFINERY,NULL,PRINCE GEORGE REFINERY,9800,180,9800.180,RAIL CAR RENTAL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.02 - BROKERAGE AND FREIGHT,RAIIL CAR RENTAL,MKTOTH,8250.00,8250.00,0.00,,,1280,OM,49224,OBO,107104 GATX RAIL CANADA CORPORA 92424961,GATX RAIL CANADA CORPORATION,107104,92424961,2023-04-01,OPNINV1,2023-04-10 00:00:00.000,P,TGRAHAM,2023-04-10 00:00:00.000
1,2023-04-30 00:00:00.000,2023-04-30 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,180,9800.180,RAIL CAR RENTAL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.02 - BROKERAGE AND FREIGHT,RAIIL CAR RENTAL,MKTOTH,-143549.23,-106073.47,0.00,,MOVE TO MAY ACTIVITY ORIGINAL OBO 50295,1,OM,36758,GJE,TRINTIY INV 2932388780 MOVE TO MAY ACTIV,TRINITY INDUSTRIES LEASING COMPANY,106669,2932388780,2023-04-10,CMAIRS,2023-05-04 00:00:00.000,P,RITAS,2023-05-04 00:00:00.000
1,2023-11-30 00:00:00.000,2023-04-30 00:00:00.000,NULL,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,188,9800.188,DEMURRAGE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.08 - TRANSPORTATION CHARGES,DEMURRAGE,MKTOTH,-9000.00,-9000.00,NULL,,APRIL REACCRUE DEMURRAGE,1,OM,9622,ACCR,RV ACCR 9622,NULL,NULL,NULL,NULL,CMAIRS,2023-11-07 00:00:00.000,P,SBEARSS,2023-11-21 00:00:00.000
1,2023-03-31 00:00:00.000,2023-04-30 00:00:00.000,,98015,ACR,RAIL LOGISTICS ACCRUAL,DOWNSTREAM,DOWNSTREAM MARKETING,DS MARKETING,DOWNSTREAM LOGISTICS,NULL,DOWNSTREAM LOGISTICS,9800,180,9800.180,RAIL CAR RENTAL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.02 - BROKERAGE AND FREIGHT,RAIIL CAR RENTAL,MKTOTH,-387611.54,-387611.54,0.00,,2023-03 OPEX PREPAID RECLASS,1,OM,8341,ACCR,2023-03 OPEX PREPAID RECLASS,NULL,NULL,NULL,NULL,LVONG,2023-04-06 00:00:00.000,P,KDUHEME,2023-04-10 00:00:00.000
1,2023-07-31 00:00:00.000,2023-04-30 00:00:00.000,,99057,ACR,ACHESON PROPYLENE SPLITTER ACCRUAL,MIDSTREAM,ACHESON LOGISTICS,ACHESON,ACHESON PROPYLENE FACILITY,NULL,ACHESON PROPYLENE FACILITY,9800,188,9800.188,DEMURRAGE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.08 - TRANSPORTATION CHARGES,DEMURRAGE,MKTOTH,6200.00,6200.00,0.00,,JULY 2023 PROP SPLIT DEMURRAGE ACCR,1,OM,9018,ACCR,JULY 2023 PROP SPLIT DEMURRAGE ACCR,NULL,NULL,NULL,NULL,TWOITAS,2023-08-01 00:00:00.000,P,KDUHEME,2023-08-02 00:00:00.000
1,2023-05-31 00:00:00.000,2023-04-30 00:00:00.000,,81115,FAC,BRC FRAC - DEPROP/DEBUT/DEETHANIZER,MIDSTREAM,BRC FRAC,BRC,BRC FRAC,NULL,BRC FRAC,9910,415,9910.415,RAIL RACK LOADING FEE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.04 - LOADING FEE,LOADING FEE EXP,MKTOTH,33319.01,33319.01,0.00,,C3 RAILCAR LOADING FEE INV#23000085 RI 19005,1,OM,44352,API,APR 2023 NGL UPLOAD PETROGAS,PETROGAS ENERGY SERVICES LTD,100939,23000085 RI 19005,2023-05-02,NZAKO,2023-05-23 00:00:00.000,P,RITAS,2023-05-23 00:00:00.000
1,2023-05-31 00:00:00.000,2023-04-30 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,180,9800.180,RAIL CAR RENTAL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.02 - BROKERAGE AND FREIGHT,RAIIL CAR RENTAL,MKTOTH,43668.00,43668.00,0.00,,PIPESTONE RAIL CAR RENTAL ACCRUAL,1,OM,8598,ACCR,RV ACCR 8598,NULL,NULL,NULL,NULL,NGORING,2023-05-08 00:00:00.000,P,SBEARSS,2023-05-08 00:00:00.000
1,2023-04-30 00:00:00.000,2023-04-30 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,180,9800.180,RAIL CAR RENTAL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.02 - BROKERAGE AND FREIGHT,RAIIL CAR RENTAL,MKTOTH,-43668.00,-43668.00,0.00,,PIPESTONE RAIL CAR RENTAL ACCRUAL,1,OM,8598,ACCR,APR 23 PIPE PSEEP ACCR NGL,NULL,NULL,NULL,NULL,NGORING,2023-05-08 00:00:00.000,P,SBEARSS,2023-05-08 00:00:00.000
1,2023-03-31 00:00:00.000,2023-04-30 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,180,9800.180,RAIL CAR RENTAL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.02 - BROKERAGE AND FREIGHT,RAIIL CAR RENTAL,MKTOTH,331872.30,331872.30,0.00,,202303 MIDSTREAM PREPAID RECLASS,1,DB,8498,ACCR,Rev-Org1Date31-MAR-23TypeACCR#8461,NULL,NULL,NULL,NULL,MGRACHER,2023-04-14 00:00:00.000,P,KBOLES,2023-04-14 00:00:00.000
1,2023-04-30 00:00:00.000,2023-04-30 00:00:00.000,,81136,MRK,NGL - FSEEP,MIDSTREAM,FSEEP,EEPS,FSEEP,NULL,FSEEP,9910,415,9910.415,RAIL RACK LOADING FEE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.04 - LOADING FEE,LOADING FEE EXP,MKTOTH,15408.80,15408.80,0.00,,FSEEP RAIL LOADING FEE,1,OM,8597,ACCR,FSEEP MARKETING ACCRUAL APR 2023,NULL,NULL,NULL,NULL,NGORING,2023-05-08 00:00:00.000,P,SBEARSS,2023-05-08 00:00:00.000
1,2023-07-31 00:00:00.000,2023-04-30 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,188,9800.188,DEMURRAGE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.08 - TRANSPORTATION CHARGES,DEMURRAGE,MKTOTH,2400.00,2400.00,0.00,,MOVE FROM MAY ACTIVITY TO APRIL FOR DEMURRAGE CHARGES,1,OM,37574,GJE,RECLASS DEMURRAGE MAY ACT TO APR,NGL SUPPLY CO. LTD,104478,NGL477981,2023-05-30,CMAIRS,2023-08-04 00:00:00.000,P,SBEARSS,2023-08-04 00:00:00.000
1,2023-04-30 00:00:00.000,2023-04-30 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,180,9800.180,RAIL CAR RENTAL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.02 - BROKERAGE AND FREIGHT,RAIIL CAR RENTAL,MKTOTH,331872.30,331872.30,0.00,,202303 MIDSTREAM PREPAID RECLASS,1,DB,8501,ACCR,RV ACCR 8501,NULL,NULL,NULL,NULL,MGRACHER,2023-04-14 00:00:00.000,P,KBOLES,2023-04-27 00:00:00.000
1,2023-06-30 00:00:00.000,2023-04-30 00:00:00.000,,99045,ACR,BRC TOWER ACCRUAL,MIDSTREAM,BRC TOWER,BRC,BRC TOWER,NULL,BRC TOWER,9800,188,9800.188,DEMURRAGE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.08 - TRANSPORTATION CHARGES,DEMURRAGE,MKTOTH,24940.00,24940.00,0.00,,2023-06 BROKERAGE AND FREIGHT CSA TOWER,1,OM,8915,ACCR,2023-06 BROKERAGE AND FREIGHT CSA TOWER,NULL,NULL,NULL,NULL,NTRATECH,2023-07-11 00:00:00.000,P,KDUHEME,2023-07-11 00:00:00.000
1,2023-05-31 00:00:00.000,2023-04-30 00:00:00.000,,81115,FAC,BRC FRAC - DEPROP/DEBUT/DEETHANIZER,MIDSTREAM,BRC FRAC,BRC,BRC FRAC,NULL,BRC FRAC,9910,415,9910.415,RAIL RACK LOADING FEE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.04 - LOADING FEE,LOADING FEE EXP,MKTOTH,708.33,708.33,0.00,,C4 RAILCAR LOADING FEE INV#23000085 RI 19005,1,OM,44352,API,APR 2023 NGL UPLOAD PETROGAS,PETROGAS ENERGY SERVICES LTD,100939,23000085 RI 19005,2023-05-02,NZAKO,2023-05-23 00:00:00.000,P,RITAS,2023-05-23 00:00:00.000
1,2023-04-30 00:00:00.000,2023-04-30 00:00:00.000,,84129,MRK,PIPESTONE GAS PLANT - NGL MARKETING,MIDSTREAM,PIPESTONE,PIPESTONE,PIPESTONE NGL,NULL,PIPESTONE NGL,9910,415,9910.415,RAIL RACK LOADING FEE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.04 - LOADING FEE,LOADING FEE EXP,MKTOTH,82023.19,82023.19,0.00,,PIPESTONE LOADING FEE ACCRUAL,1,OM,8598,ACCR,APR 23 PIPE PSEEP ACCR NGL,NULL,NULL,NULL,NULL,NGORING,2023-05-08 00:00:00.000,P,SBEARSS,2023-05-08 00:00:00.000
1,2023-04-30 00:00:00.000,2023-04-30 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,180,9800.180,RAIL CAR RENTAL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.02 - BROKERAGE AND FREIGHT,RAIIL CAR RENTAL,MKTOTH,-143549.23,-106073.47,0.00,,,1,OM,36743,GJE,TRINITY INV 2932388780 MOVE TO MAY ACTIV,TRINITY INDUSTRIES LEASING COMPANY,106669,2932388780,2023-04-10,CMAIRS,2023-05-03 00:00:00.000,P,RITAS,2023-05-04 00:00:00.000
